episode,Episode_reward
0,22.0
1,20.0
2,22.0
3,20.0
4,22.0
5,20.0
6,18.0
7,20.0
8,22.0
9,16.0
10,22.0
11,22.0
12,20.0
13,22.0
14,22.0
15,22.0
16,8.0
17,20.0
18,22.0
19,22.0
20,10.0
21,22.0
22,20.0
23,20.0
24,22.0
25,20.0
26,20.0
27,22.0
28,22.0
29,18.0
30,22.0
31,20.0
32,20.0
33,22.0
34,22.0
35,20.0
36,12.0
37,22.0
38,12.0
39,22.0
40,22.0
41,18.0
42,20.0
43,20.0
44,22.0
45,10.0
46,20.0
47,22.0
48,20.0
49,22.0
