0.051709766930753014,0.10061165330420846,0.023314075465702692,0.04244376311177296,0.00022791388130649523,0.0004261869851518293,1.678168807757172e-07,0.12099086865507933,0.18706709969050284,0.06256490185596372,0.0004585817708399595,0.0004047365086756531,2.5033950805664064e-09,-0.2012971047945361,-0.29007010877752687,-0.1650996601030871,1.078434853297949e-06,0.007899023341502458,0.00042025138617464094,7.661824506234474,7.8257047530577735,7.697584080572663,7.826304819485303,6.000186447626385,7.900181710673846,3.1800007380247513
0.051713134837179674,0.10391308116663514,0.023420204378258726,0.044028969050137805,0.00023127375784425105,0.00046091581076035425,1.678168807757172e-07,0.13204103870927955,0.19836763001736774,0.06435516021811982,0.0005016675428776025,0.0004460470470643413,2.294778823852539e-09,-0.20129602204946662,-0.28997431384568845,-0.1650610873713948,1.078434853297949e-06,0.008122595459200953,0.00039759077221424363,7.662905700428604,7.814015427906657,7.698401245800298,7.826584081105067,6.000186897054347,7.900193135575664,3.1800005702078638
0.05171981324253709,0.10896996634255897,0.023588899245444366,0.046522097404792954,0.0002384402310073773,0.0005169049876275047,3.356337615514344e-07,0.14686803324059203,0.21299414005956074,0.06673239389583115,0.0005664158454335011,0.0005148421785377801,2.205371856689453e-09,-0.20129385655932766,-0.2898354650119001,-0.16499979371555495,2.6960871332448723e-06,0.008615398789057494,0.0003733851163929101,7.6645501581243405,7.802228089606054,7.699526540129398,7.827158976102329,6.000189726284584,7.900212579420077,3.180000905841639
0.05172853918191525,0.11382680248850799,0.023762203660248317,0.04910305369944031,0.0002452953538064085,0.0005704323138149042,3.356337615514344e-07,0.16041583103275056,0.22595008665273125,0.06894548703892245,0.0006266396605970013,0.0005849159410808138,2.2649765014648437e-09,-0.201288984206515,-0.28970199791585555,-0.16493691487896064,3.235304559893847e-06,0.009158584567972852,0.000354844614061676,7.666131811987488,7.794142101471388,7.7006003824372975,7.827841823282671,6.0001932540233405,7.900232357885045,3.180001241475415
0.05174675649395037,0.12088545437910446,0.0240381023937824,0.05312914326273217,0.00025540747215332065,0.0006463911629435294,6.712675231028688e-07,0.17974458782419347,0.24342302824267287,0.07218905704170367,0.0007113094599207676,0.0006917473594189314,2.384185791015625e-09,-0.20128573597130656,-0.28950072092423995,-0.16483334973633473,5.3921742664897445e-06,0.010004065041241104,0.00033578909777679645,7.668472374198187,7.785833785166534,7.7022383385838635,7.829016301308328,6.000199307763831,7.900261959853459,3.180001073658527
0.051771154679711696,0.12739930917240871,0.024317153110470516,0.05717654508266022,0.000264566587646655,0.0007130642937315405,3.356337615514344e-07,0.19761248543524743,0.2585736645924117,0.07531727576729151,0.0007854532937425832,0.0007939183467557217,2.5331974029541017e-09,-0.20128140499102862,-0.2892978294113012,-0.1647255574450302,8.627478826383592e-06,0.010799163065450541,0.0003203386791674346,7.670692839866128,7.780598339682927,7.703894386747799,7.830305178802189,6.000205610584878,7.900289793113224,3.180001409292303
0.051811569556831624,0.13496763741025541,0.024672798839757006,0.062241516605229794,0.00027589974089971373,0.0007864178834029535,8.39084403878586e-07,0.21840417886828783,0.27477653274278885,0.07915387069194427,0.0008668638118748649,0.0009156989937673275,2.6524066925048827e-09,-0.20127544989314647,-0.2890405823471508,-0.1645786640284485,1.1862783386277439e-05,0.01174068508223716,0.00030591828846536365,7.673379378095479,7.776935320626358,7.706050306602118,7.832069402313319,6.000214179497513,7.900322729336458,3.180001744926079
0.051866068406281225,0.14223217889608702,0.025057778053887314,0.06734954728940556,0.00028877610900089563,0.0008528161473674974,5.034506423271517e-07,0.2384656254507771,0.28864185462153047,0.08306888159468623,0.000941475221901366,0.0010338707942086748,2.682209014892578e-09,-0.20126841205019483,-0.28875642659428175,-0.16440799290054967,1.5098087946171286e-05,0.012620803489233348,0.0002997381210216189,7.676131571397839,7.77556715917266,7.7084339526650005,7.834015989819673,6.0002241291828,7.900354518289216,3.1800020805598543
0.05193046048085914,0.14864537096694164,0.025433501733669386,0.0720447489860957,0.00030120575701446286,0.0009097255305566907,6.712675231028688e-07,0.25603915835003316,0.29987824873607327,0.0866448365888302,0.0010057724509421563,0.0011408217107775956,2.6226043701171873e-09,-0.20126137420724322,-0.2884754998840589,-0.16422992426246327,1.8872609932714105e-05,0.0133875613858472,0.00029458798148516497,7.678668448208945,7.77533011355836,7.710774983190492,7.835937512599585,6.000233800006159,7.900383092494496,3.180002751827406
0.052067032913626625,0.1584667649426138,0.026094999146231104,0.07941334218976415,0.0003241644621233826,0.0009950418024146602,1.3425350462057377e-06,0.2824988776827719,0.3146308726824491,0.09239001690512855,0.0011023076840718845,0.001307987785848281,2.7120113372802734e-09,-0.20124729852133993,-0.28797015470992243,-0.16388963879383522,2.8039306185746672e-05,0.0145416343596007,0.00029458798148516497,7.682825250566677,7.777121599761296,7.714912571082292,7.839268353954816,6.000251371015005,7.900427728486433,3.1800034230949574
